Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-01-28 00:00:00-05:00,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.234933853149414,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.968414306640625,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.763044357299805,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.322959899902344,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.744993209838867,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.919710159301758,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.334280014038086,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.558921813964844,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.554380416870117,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.391006469726562,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.26167106628418,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.327472686767578,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,21.92877960205078,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.264617919921875,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,21.842561721801758,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,24.0,24.190000534057617,23.950000762939453,24.010000228881836,21.79264259338379,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,21.983240127563477,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.486312866210938,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,21.806255340576172,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,21.95601463317871,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,21.990060806274414,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,21.940139770507812,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,22.81147003173828,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,22.861398696899414,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.03158187866211,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.37421989440918,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.11553955078125,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,22.92493438720703,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,22.94535255432129,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,22.95670509338379,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.20403480529785,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.263036727905273,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,23.73047637939453,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.045879364013672,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.007299423217773,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.03453826904297,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.032264709472656,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.2160587310791,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.082183837890625,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,23.97780418395996,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,26.5,26.547500610351562,26.264999389648438,26.297500610351562,23.86888885498047,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.433900833129883,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,24.860492706298828,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.731151580810547,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,27.19499969482422,27.5,27.049999237060547,27.497499465942383,24.95806884765625,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.214473724365234,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,24.91722297668457,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.17816925048828,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.629047393798828,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.65627670288086,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.737960815429688,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.0601806640625,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.42323875427246,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.43684959411621,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.92630386352539,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.388519287109375,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.25917625427246,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.309097290039062,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.045879364013672,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.980077743530273,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.843929290771484,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.678281784057617,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.196544647216797,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.518083572387695,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.2707462310791,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.24805450439453,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.597496032714844,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.372854232788086,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.286094665527344,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.16739273071289,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.183380126953125,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.327198028564453,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.119449615478516,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.624053955078125,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,22.5,22.917499542236328,22.5,22.6299991607666,20.665143966674805,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.432212829589844,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.343177795410156,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.587446212768555,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.505268096923828,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.738130569458008,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.014358520507812,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.349956512451172,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.742618560791016,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.922971725463867,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.909271240234375,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.797409057617188,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.47779083251953,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.308860778808594,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.35451889038086,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.5166072845459,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.607921600341797,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.587383270263672,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.749467849731445,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.56226348876953,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.222105026245117,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.2495059967041,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.17644691467285,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.27004623413086,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.76323699951172,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.710729598999023,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.895645141601562,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.813459396362305,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.939023971557617,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.3226318359375,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,23.25,23.262500762939453,22.875,23.010000228881836,21.012147903442383,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.365999221801758,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.550920486450195,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.824880599975586,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.89107894897461,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.68561363220215,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.80889320373535,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,23.924999237060547,24.125,23.905000686645508,23.985000610351562,21.902498245239258,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.07143783569336,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.139921188354492,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.240371704101562,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.114805221557617,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.55314064025879,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.55084991455078,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.790557861328125,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.7996883392334,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.820236206054688,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.699243545532227,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.523452758789062,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.222105026245117,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.069154739379883,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.502830505371094,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.82016372680664,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.790483474731445,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.210546493530273,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.852127075195312,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.151185989379883,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.300390243530273,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.66992950439453,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.874208450317383,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,24.975204467773438,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.78928565979004,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.77321434020996,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.830595016479492,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.128984451293945,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.106037139892578,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.069307327270508,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.03717803955078,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.10144805908203,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,24.90634536743164,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,24.98438262939453,85030800,0.0,0.0
2016-08-24 00:00:00-04:00,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.796167373657227,94700400,0.0,0.0
2016-08-25 00:00:00-04:00,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.690584182739258,100344800,0.0,0.0
2016-08-26 00:00:00-04:00,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.545984268188477,111065200,0.0,0.0
2016-08-29 00:00:00-04:00,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.51844024658203,99881200,0.0,0.0
2016-08-30 00:00:00-04:00,26.450000762939453,26.625,26.375,26.5,24.33022117614746,99455600,0.0,0.0
2016-08-31 00:00:00-04:00,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.35317611694336,118649600,0.0,0.0
2016-09-01 00:00:00-04:00,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.497783660888672,106806000,0.0,0.0
2016-09-02 00:00:00-04:00,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.727310180664062,107210000,0.0,0.0
2016-09-06 00:00:00-04:00,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.72042465209961,107521600,0.0,0.0
2016-09-07 00:00:00-04:00,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.87191390991211,169457200,0.0,0.0
2016-09-08 00:00:00-04:00,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.220050811767578,212008000,0.0,0.0
2016-09-09 00:00:00-04:00,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.67146873474121,186228000,0.0,0.0
2016-09-12 00:00:00-04:00,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.20168685913086,181171200,0.0,0.0
2016-09-13 00:00:00-04:00,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.777809143066406,248704800,0.0,0.0
2016-09-14 00:00:00-04:00,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.654613494873047,443554800,0.0,0.0
2016-09-15 00:00:00-04:00,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.526826858520508,359934400,0.0,0.0
2016-09-16 00:00:00-04:00,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.377628326416016,319547600,0.0,0.0
2016-09-19 00:00:00-04:00,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.070064544677734,188092000,0.0,0.0
2016-09-20 00:00:00-04:00,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.067764282226562,138057200,0.0,0.0
2016-09-21 00:00:00-04:00,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.06317138671875,144012800,0.0,0.0
2016-09-22 00:00:00-04:00,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.30877685546875,124296000,0.0,0.0
2016-09-23 00:00:00-04:00,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,25.870370864868164,209924800,0.0,0.0
2016-09-26 00:00:00-04:00,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,25.909391403198242,119477600,0.0,0.0
2016-09-27 00:00:00-04:00,28.25,28.295000076293945,28.084999084472656,28.272499084472656,25.95758819580078,98429600,0.0,0.0
2016-09-28 00:00:00-04:00,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.154993057250977,118564400,0.0,0.0
2016-09-29 00:00:00-04:00,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.748720169067383,143548000,0.0,0.0
2016-09-30 00:00:00-04:00,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,25.94841194152832,145516400,0.0,0.0
2016-10-03 00:00:00-04:00,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,25.82676124572754,86807200,0.0,0.0
2016-10-04 00:00:00-04:00,28.264999389648438,28.577499389648438,28.157499313354492,28.25,25.936935424804688,118947200,0.0,0.0
2016-10-05 00:00:00-04:00,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,25.94841194152832,85812400,0.0,0.0
2016-10-06 00:00:00-04:00,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.141220092773438,115117200,0.0,0.0
2016-10-07 00:00:00-04:00,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.180240631103516,97433600,0.0,0.0
2016-10-10 00:00:00-04:00,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.637006759643555,144944000,0.0,0.0
2016-10-11 00:00:00-04:00,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.69439125061035,256164000,0.0,0.0
2016-10-12 00:00:00-04:00,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,26.93309783935547,150347200,0.0,0.0
2016-10-13 00:00:00-04:00,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,26.8504581451416,140769600,0.0,0.0
2016-10-14 00:00:00-04:00,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,26.99966049194336,142608800,0.0,0.0
2016-10-17 00:00:00-04:00,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,26.981298446655273,94499600,0.0,0.0
2016-10-18 00:00:00-04:00,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,26.96293067932129,98214000,0.0,0.0
2016-10-19 00:00:00-04:00,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,26.882606506347656,80138400,0.0,0.0
2016-10-20 00:00:00-04:00,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,26.86882972717285,96503200,0.0,0.0
2016-10-21 00:00:00-04:00,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,26.763242721557617,92770800,0.0,0.0
2016-10-24 00:00:00-04:00,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.004255294799805,94154800,0.0,0.0
